title,url,year,rating,genres,streams
Empuraan,https://uflix.cc/movie/empuraan-2025,,,,"/movie/empuraan-2025?api=stream1, /movie/empuraan-2025?api=stream2, /movie/empuraan-2025?api=stream3, /movie/empuraan-2025?api=stream4, /movie/empuraan-2025?api=stream5"
The Reluctant Royal,https://uflix.cc/movie/the-reluctant-royal-2025,,,,"/movie/the-reluctant-royal-2025?api=stream1, /movie/the-reluctant-royal-2025?api=stream2, /movie/the-reluctant-royal-2025?api=stream3, /movie/the-reluctant-royal-2025?api=stream4, /movie/the-reluctant-royal-2025?api=stream5"
SNL50: The Homecoming Concert,https://uflix.cc/movie/snl50-the-homecoming-concert-2025,,,,"/movie/snl50-the-homecoming-concert-2025?api=stream1, /movie/snl50-the-homecoming-concert-2025?api=stream2, /movie/snl50-the-homecoming-concert-2025?api=stream3, /movie/snl50-the-homecoming-concert-2025?api=stream4, /movie/snl50-the-homecoming-concert-2025?api=stream5"
The Last Showgirl,https://uflix.cc/movie/the-last-showgirl-2024,,,,"/movie/the-last-showgirl-2024?api=stream1, /movie/the-last-showgirl-2024?api=stream2, /movie/the-last-showgirl-2024?api=stream3, /movie/the-last-showgirl-2024?api=stream4, /movie/the-last-showgirl-2024?api=stream5"
Sarah Silverman: PostMortem,https://uflix.cc/movie/sarah-silverman-postmortem-2025,,,,"/movie/sarah-silverman-postmortem-2025?api=stream1, /movie/sarah-silverman-postmortem-2025?api=stream2, /movie/sarah-silverman-postmortem-2025?api=stream3, /movie/sarah-silverman-postmortem-2025?api=stream4, /movie/sarah-silverman-postmortem-2025?api=stream5"
Jersey Bred,https://uflix.cc/movie/jersey-bred-2024,,,,"/movie/jersey-bred-2024?api=stream1, /movie/jersey-bred-2024?api=stream2, /movie/jersey-bred-2024?api=stream3, /movie/jersey-bred-2024?api=stream4, /movie/jersey-bred-2024?api=stream5"
The Miranda Brothers,https://uflix.cc/movie/the-miranda-brothers-2024,,,,"/movie/the-miranda-brothers-2024?api=stream1, /movie/the-miranda-brothers-2024?api=stream2, /movie/the-miranda-brothers-2024?api=stream3, /movie/the-miranda-brothers-2024?api=stream4, /movie/the-miranda-brothers-2024?api=stream5"
Nate Bargatze's Nashville Christmas,https://uflix.cc/movie/nate-bargatzes-nashville-christmas-2024,,,,"/movie/nate-bargatzes-nashville-christmas-2024?api=stream1, /movie/nate-bargatzes-nashville-christmas-2024?api=stream2, /movie/nate-bargatzes-nashville-christmas-2024?api=stream3, /movie/nate-bargatzes-nashville-christmas-2024?api=stream4, /movie/nate-bargatzes-nashville-christmas-2024?api=stream5"
The Room Next Door,https://uflix.cc/movie/the-room-next-door-2024,,,,"/movie/the-room-next-door-2024?api=stream1, /movie/the-room-next-door-2024?api=stream2, /movie/the-room-next-door-2024?api=stream3, /movie/the-room-next-door-2024?api=stream4, /movie/the-room-next-door-2024?api=stream5"
Black Box Diaries,https://uflix.cc/movie/black-box-diaries-2024,,,,"/movie/black-box-diaries-2024?api=stream1, /movie/black-box-diaries-2024?api=stream2, /movie/black-box-diaries-2024?api=stream3, /movie/black-box-diaries-2024?api=stream4, /movie/black-box-diaries-2024?api=stream5"
Borbaad,https://uflix.cc/movie/borbaad-2025,,,,"/movie/borbaad-2025?api=stream1, /movie/borbaad-2025?api=stream2, /movie/borbaad-2025?api=stream3, /movie/borbaad-2025?api=stream4, /movie/borbaad-2025?api=stream5"
Sankranthiki Vasthunam,https://uflix.cc/movie/sankranthiki-vasthunam-2025,,,,"/movie/sankranthiki-vasthunam-2025?api=stream1, /movie/sankranthiki-vasthunam-2025?api=stream2, /movie/sankranthiki-vasthunam-2025?api=stream3, /movie/sankranthiki-vasthunam-2025?api=stream4, /movie/sankranthiki-vasthunam-2025?api=stream5"
Aliens Living Among Us,https://uflix.cc/movie/aliens-living-among-us-2025,,,,"/movie/aliens-living-among-us-2025?api=stream1, /movie/aliens-living-among-us-2025?api=stream2, /movie/aliens-living-among-us-2025?api=stream3, /movie/aliens-living-among-us-2025?api=stream4, /movie/aliens-living-among-us-2025?api=stream5"
Tyler Perry's Duplicity,https://uflix.cc/movie/tyler-perrys-duplicity-2025,,,,"/movie/tyler-perrys-duplicity-2025?api=stream1, /movie/tyler-perrys-duplicity-2025?api=stream2, /movie/tyler-perrys-duplicity-2025?api=stream3, /movie/tyler-perrys-duplicity-2025?api=stream4, /movie/tyler-perrys-duplicity-2025?api=stream5"
Kiss Wagon,https://uflix.cc/movie/kiss-wagon-2024,,,,"/movie/kiss-wagon-2024?api=stream1, /movie/kiss-wagon-2024?api=stream2, /movie/kiss-wagon-2024?api=stream3, /movie/kiss-wagon-2024?api=stream4, /movie/kiss-wagon-2024?api=stream5"
September 5,https://uflix.cc/movie/september-5-2024,,,,"/movie/september-5-2024?api=stream1, /movie/september-5-2024?api=stream2, /movie/september-5-2024?api=stream3, /movie/september-5-2024?api=stream4, /movie/september-5-2024?api=stream5"
Dark Nuns,https://uflix.cc/movie/dark-nuns-2025,,,,"/movie/dark-nuns-2025?api=stream1, /movie/dark-nuns-2025?api=stream2, /movie/dark-nuns-2025?api=stream3, /movie/dark-nuns-2025?api=stream4, /movie/dark-nuns-2025?api=stream5"
Uprising,https://uflix.cc/movie/uprising-2024,,,,"/movie/uprising-2024?api=stream1, /movie/uprising-2024?api=stream2, /movie/uprising-2024?api=stream3, /movie/uprising-2024?api=stream4, /movie/uprising-2024?api=stream5"
Mob Cops,https://uflix.cc/movie/mob-cops-2025,,,,"/movie/mob-cops-2025?api=stream1, /movie/mob-cops-2025?api=stream2, /movie/mob-cops-2025?api=stream3, /movie/mob-cops-2025?api=stream4, /movie/mob-cops-2025?api=stream5"
Secret: Untold Melody,https://uflix.cc/movie/secret-untold-melody-2025,,,,"/movie/secret-untold-melody-2025?api=stream1, /movie/secret-untold-melody-2025?api=stream2, /movie/secret-untold-melody-2025?api=stream3, /movie/secret-untold-melody-2025?api=stream4, /movie/secret-untold-melody-2025?api=stream5"
NXT Halloween Havoc 2024,https://uflix.cc/movie/nxt-halloween-havoc-2024-2024,,,,"/movie/nxt-halloween-havoc-2024-2024?api=stream1, /movie/nxt-halloween-havoc-2024-2024?api=stream2, /movie/nxt-halloween-havoc-2024-2024?api=stream3, /movie/nxt-halloween-havoc-2024-2024?api=stream4, /movie/nxt-halloween-havoc-2024-2024?api=stream5"
Mary,https://uflix.cc/movie/mary-2024,,,,"/movie/mary-2024?api=stream1, /movie/mary-2024?api=stream2, /movie/mary-2024?api=stream3, /movie/mary-2024?api=stream4, /movie/mary-2024?api=stream5"
Piglet,https://uflix.cc/movie/piglet-2025,,,,"/movie/piglet-2025?api=stream1, /movie/piglet-2025?api=stream2, /movie/piglet-2025?api=stream3, /movie/piglet-2025?api=stream4, /movie/piglet-2025?api=stream5"
The Weeping Walk,https://uflix.cc/movie/the-weeping-walk-2024,,,,"/movie/the-weeping-walk-2024?api=stream1, /movie/the-weeping-walk-2024?api=stream2, /movie/the-weeping-walk-2024?api=stream3, /movie/the-weeping-walk-2024?api=stream4, /movie/the-weeping-walk-2024?api=stream5"
Beautiful Audrey,https://uflix.cc/movie/beautiful-audrey-2024,,,,"/movie/beautiful-audrey-2024?api=stream1, /movie/beautiful-audrey-2024?api=stream2, /movie/beautiful-audrey-2024?api=stream3, /movie/beautiful-audrey-2024?api=stream4, /movie/beautiful-audrey-2024?api=stream5"
Batman Ninja vs. Yakuza League,https://uflix.cc/movie/batman-ninja-vs-yakuza-league-2025,,,,"/movie/batman-ninja-vs-yakuza-league-2025?api=stream1, /movie/batman-ninja-vs-yakuza-league-2025?api=stream2, /movie/batman-ninja-vs-yakuza-league-2025?api=stream3, /movie/batman-ninja-vs-yakuza-league-2025?api=stream4, /movie/batman-ninja-vs-yakuza-league-2025?api=stream5"
Mr. Nobody Against Putin,https://uflix.cc/movie/mr-nobody-against-putin-2025,,,,"/movie/mr-nobody-against-putin-2025?api=stream1, /movie/mr-nobody-against-putin-2025?api=stream2, /movie/mr-nobody-against-putin-2025?api=stream3, /movie/mr-nobody-against-putin-2025?api=stream4, /movie/mr-nobody-against-putin-2025?api=stream5"
The Bibi Files,https://uflix.cc/movie/the-bibi-files-2024,,,,"/movie/the-bibi-files-2024?api=stream1, /movie/the-bibi-files-2024?api=stream2, /movie/the-bibi-files-2024?api=stream3, /movie/the-bibi-files-2024?api=stream4, /movie/the-bibi-files-2024?api=stream5"
Echo Valley,https://uflix.cc/movie/echo-valley-2025,,,,"/movie/echo-valley-2025?api=stream1, /movie/echo-valley-2025?api=stream2, /movie/echo-valley-2025?api=stream3, /movie/echo-valley-2025?api=stream4, /movie/echo-valley-2025?api=stream5"
Pushpa 2 - The Rule,https://uflix.cc/movie/pushpa-2-the-rule-2024,,,,"/movie/pushpa-2-the-rule-2024?api=stream1, /movie/pushpa-2-the-rule-2024?api=stream2, /movie/pushpa-2-the-rule-2024?api=stream3, /movie/pushpa-2-the-rule-2024?api=stream4, /movie/pushpa-2-the-rule-2024?api=stream5"
Broke,https://uflix.cc/movie/broke-2025,,,,"/movie/broke-2025?api=stream1, /movie/broke-2025?api=stream2, /movie/broke-2025?api=stream3, /movie/broke-2025?api=stream4, /movie/broke-2025?api=stream5"
Hear Me: Our Summer,https://uflix.cc/movie/hear-me-our-summer-2024,,,,"/movie/hear-me-our-summer-2024?api=stream1, /movie/hear-me-our-summer-2024?api=stream2, /movie/hear-me-our-summer-2024?api=stream3, /movie/hear-me-our-summer-2024?api=stream4, /movie/hear-me-our-summer-2024?api=stream5"
Killer Nurses,https://uflix.cc/movie/killer-nurses-2024,,,,"/movie/killer-nurses-2024?api=stream1, /movie/killer-nurses-2024?api=stream2, /movie/killer-nurses-2024?api=stream3, /movie/killer-nurses-2024?api=stream4, /movie/killer-nurses-2024?api=stream5"
A Carpool Karaoke Christmas,https://uflix.cc/movie/a-carpool-karaoke-christmas-2024,,,,"/movie/a-carpool-karaoke-christmas-2024?api=stream1, /movie/a-carpool-karaoke-christmas-2024?api=stream2, /movie/a-carpool-karaoke-christmas-2024?api=stream3, /movie/a-carpool-karaoke-christmas-2024?api=stream4, /movie/a-carpool-karaoke-christmas-2024?api=stream5"
Make or Bake Christmas,https://uflix.cc/movie/make-or-bake-christmas-2024,,,,"/movie/make-or-bake-christmas-2024?api=stream1, /movie/make-or-bake-christmas-2024?api=stream2, /movie/make-or-bake-christmas-2024?api=stream3, /movie/make-or-bake-christmas-2024?api=stream4, /movie/make-or-bake-christmas-2024?api=stream5"
Joy,https://uflix.cc/movie/joy-2024,,,,"/movie/joy-2024?api=stream1, /movie/joy-2024?api=stream2, /movie/joy-2024?api=stream3, /movie/joy-2024?api=stream4, /movie/joy-2024?api=stream5"
Bert Kreischer: Lucky,https://uflix.cc/movie/bert-kreischer-lucky-2025,,,,"/movie/bert-kreischer-lucky-2025?api=stream1, /movie/bert-kreischer-lucky-2025?api=stream2, /movie/bert-kreischer-lucky-2025?api=stream3, /movie/bert-kreischer-lucky-2025?api=stream4, /movie/bert-kreischer-lucky-2025?api=stream5"
Overkill,https://uflix.cc/movie/overkill-2024,,,,"/movie/overkill-2024?api=stream1, /movie/overkill-2024?api=stream2, /movie/overkill-2024?api=stream3, /movie/overkill-2024?api=stream4, /movie/overkill-2024?api=stream5"
Alarum,https://uflix.cc/movie/alarum-2025,,,,"/movie/alarum-2025?api=stream1, /movie/alarum-2025?api=stream2, /movie/alarum-2025?api=stream3, /movie/alarum-2025?api=stream4, /movie/alarum-2025?api=stream5"
Private Princess Christmas,https://uflix.cc/movie/private-princess-christmas-2024,,,,"/movie/private-princess-christmas-2024?api=stream1, /movie/private-princess-christmas-2024?api=stream2, /movie/private-princess-christmas-2024?api=stream3, /movie/private-princess-christmas-2024?api=stream4, /movie/private-princess-christmas-2024?api=stream5"
Thug Life,https://uflix.cc/movie/thug-life-2025,,,,"/movie/thug-life-2025?api=stream1, /movie/thug-life-2025?api=stream2, /movie/thug-life-2025?api=stream3, /movie/thug-life-2025?api=stream4, /movie/thug-life-2025?api=stream5"
Fatal Exposure,https://uflix.cc/movie/fatal-exposure-2025,,,,"/movie/fatal-exposure-2025?api=stream1, /movie/fatal-exposure-2025?api=stream2, /movie/fatal-exposure-2025?api=stream3, /movie/fatal-exposure-2025?api=stream4, /movie/fatal-exposure-2025?api=stream5"
Promised Hearts,https://uflix.cc/movie/promised-hearts-2025,,,,"/movie/promised-hearts-2025?api=stream1, /movie/promised-hearts-2025?api=stream2, /movie/promised-hearts-2025?api=stream3, /movie/promised-hearts-2025?api=stream4, /movie/promised-hearts-2025?api=stream5"
Sky Force,https://uflix.cc/movie/sky-force-2025,,,,"/movie/sky-force-2025?api=stream1, /movie/sky-force-2025?api=stream2, /movie/sky-force-2025?api=stream3, /movie/sky-force-2025?api=stream4, /movie/sky-force-2025?api=stream5"
Elton John: Never Too Late,https://uflix.cc/movie/elton-john-never-too-late-2024,,,,"/movie/elton-john-never-too-late-2024?api=stream1, /movie/elton-john-never-too-late-2024?api=stream2, /movie/elton-john-never-too-late-2024?api=stream3, /movie/elton-john-never-too-late-2024?api=stream4, /movie/elton-john-never-too-late-2024?api=stream5"
Counterstrike,https://uflix.cc/movie/counterstrike-2025,,,,"/movie/counterstrike-2025?api=stream1, /movie/counterstrike-2025?api=stream2, /movie/counterstrike-2025?api=stream3, /movie/counterstrike-2025?api=stream4, /movie/counterstrike-2025?api=stream5"
Kesari Chapter 2: The Untold Story of Jallianwala Bagh,https://uflix.cc/movie/kesari-chapter-2-the-untold-story-of-jallianwala-bagh-2025,,,,"/movie/kesari-chapter-2-the-untold-story-of-jallianwala-bagh-2025?api=stream1, /movie/kesari-chapter-2-the-untold-story-of-jallianwala-bagh-2025?api=stream2, /movie/kesari-chapter-2-the-untold-story-of-jallianwala-bagh-2025?api=stream3, /movie/kesari-chapter-2-the-untold-story-of-jallianwala-bagh-2025?api=stream4, /movie/kesari-chapter-2-the-untold-story-of-jallianwala-bagh-2025?api=stream5"
Uninvited,https://uflix.cc/movie/uninvited-2024,,,,"/movie/uninvited-2024?api=stream1, /movie/uninvited-2024?api=stream2, /movie/uninvited-2024?api=stream3, /movie/uninvited-2024?api=stream4, /movie/uninvited-2024?api=stream5"
Money Bastion,https://uflix.cc/movie/money-bastion-2024,,,,"/movie/money-bastion-2024?api=stream1, /movie/money-bastion-2024?api=stream2, /movie/money-bastion-2024?api=stream3, /movie/money-bastion-2024?api=stream4, /movie/money-bastion-2024?api=stream5"
Thunderbolts*,https://uflix.cc/movie/thunderbolts-2025,,,,"/movie/thunderbolts-2025?api=stream1, /movie/thunderbolts-2025?api=stream2, /movie/thunderbolts-2025?api=stream3, /movie/thunderbolts-2025?api=stream4, /movie/thunderbolts-2025?api=stream5"
The Girl with the Needle,https://uflix.cc/movie/the-girl-with-the-needle-2024,,,,"/movie/the-girl-with-the-needle-2024?api=stream1, /movie/the-girl-with-the-needle-2024?api=stream2, /movie/the-girl-with-the-needle-2024?api=stream3, /movie/the-girl-with-the-needle-2024?api=stream4, /movie/the-girl-with-the-needle-2024?api=stream5"
The Negotiator,https://uflix.cc/movie/the-negotiator-2025,,,,"/movie/the-negotiator-2025?api=stream1, /movie/the-negotiator-2025?api=stream2, /movie/the-negotiator-2025?api=stream3, /movie/the-negotiator-2025?api=stream4, /movie/the-negotiator-2025?api=stream5"
A Working Man,https://uflix.cc/movie/a-working-man-2025,,,,"/movie/a-working-man-2025?api=stream1, /movie/a-working-man-2025?api=stream2, /movie/a-working-man-2025?api=stream3, /movie/a-working-man-2025?api=stream4, /movie/a-working-man-2025?api=stream5"
The Groomsmen: Second Chances,https://uflix.cc/movie/the-groomsmen-second-chances-2024,,,,"/movie/the-groomsmen-second-chances-2024?api=stream1, /movie/the-groomsmen-second-chances-2024?api=stream2, /movie/the-groomsmen-second-chances-2024?api=stream3, /movie/the-groomsmen-second-chances-2024?api=stream4, /movie/the-groomsmen-second-chances-2024?api=stream5"
He Ain't Heavy,https://uflix.cc/movie/he-aint-heavy-2024,,,,"/movie/he-aint-heavy-2024?api=stream1, /movie/he-aint-heavy-2024?api=stream2, /movie/he-aint-heavy-2024?api=stream3, /movie/he-aint-heavy-2024?api=stream4, /movie/he-aint-heavy-2024?api=stream5"
Searching for a Serial Killer: The Regina Smith Story,https://uflix.cc/movie/searching-for-a-serial-killer-the-regina-smith-story-2024,,,,"/movie/searching-for-a-serial-killer-the-regina-smith-story-2024?api=stream1, /movie/searching-for-a-serial-killer-the-regina-smith-story-2024?api=stream2, /movie/searching-for-a-serial-killer-the-regina-smith-story-2024?api=stream3, /movie/searching-for-a-serial-killer-the-regina-smith-story-2024?api=stream4, /movie/searching-for-a-serial-killer-the-regina-smith-story-2024?api=stream5"
The Ballad of Wallis Island,https://uflix.cc/movie/the-ballad-of-wallis-island-2025,,,,"/movie/the-ballad-of-wallis-island-2025?api=stream1, /movie/the-ballad-of-wallis-island-2025?api=stream2, /movie/the-ballad-of-wallis-island-2025?api=stream3, /movie/the-ballad-of-wallis-island-2025?api=stream4, /movie/the-ballad-of-wallis-island-2025?api=stream5"
Mulm,https://uflix.cc/movie/mulm-2024,,,,"/movie/mulm-2024?api=stream1, /movie/mulm-2024?api=stream2, /movie/mulm-2024?api=stream3, /movie/mulm-2024?api=stream4, /movie/mulm-2024?api=stream5"
Trapped,https://uflix.cc/movie/trapped-2025,,,,"/movie/trapped-2025?api=stream1, /movie/trapped-2025?api=stream2, /movie/trapped-2025?api=stream3, /movie/trapped-2025?api=stream4, /movie/trapped-2025?api=stream5"
The Time It Takes,https://uflix.cc/movie/the-time-it-takes-2024,,,,"/movie/the-time-it-takes-2024?api=stream1, /movie/the-time-it-takes-2024?api=stream2, /movie/the-time-it-takes-2024?api=stream3, /movie/the-time-it-takes-2024?api=stream4, /movie/the-time-it-takes-2024?api=stream5"
Music by John Williams,https://uflix.cc/movie/music-by-john-williams-2024,,,,"/movie/music-by-john-williams-2024?api=stream1, /movie/music-by-john-williams-2024?api=stream2, /movie/music-by-john-williams-2024?api=stream3, /movie/music-by-john-williams-2024?api=stream4, /movie/music-by-john-williams-2024?api=stream5"
Bogotá: City of the Lost,https://uflix.cc/movie/bogot-city-of-the-lost-2024,,,,"/movie/bogot-city-of-the-lost-2024?api=stream1, /movie/bogot-city-of-the-lost-2024?api=stream2, /movie/bogot-city-of-the-lost-2024?api=stream3, /movie/bogot-city-of-the-lost-2024?api=stream4, /movie/bogot-city-of-the-lost-2024?api=stream5"
Death Streamer,https://uflix.cc/movie/death-streamer-2024,,,,"/movie/death-streamer-2024?api=stream1, /movie/death-streamer-2024?api=stream2, /movie/death-streamer-2024?api=stream3, /movie/death-streamer-2024?api=stream4, /movie/death-streamer-2024?api=stream5"
Dead Mail,https://uflix.cc/movie/dead-mail-2024,,,,"/movie/dead-mail-2024?api=stream1, /movie/dead-mail-2024?api=stream2, /movie/dead-mail-2024?api=stream3, /movie/dead-mail-2024?api=stream4, /movie/dead-mail-2024?api=stream5"
Demon City,https://uflix.cc/movie/demon-city-2025,,,,"/movie/demon-city-2025?api=stream1, /movie/demon-city-2025?api=stream2, /movie/demon-city-2025?api=stream3, /movie/demon-city-2025?api=stream4, /movie/demon-city-2025?api=stream5"
Our Holiday Story,https://uflix.cc/movie/our-holiday-story-2024,,,,"/movie/our-holiday-story-2024?api=stream1, /movie/our-holiday-story-2024?api=stream2, /movie/our-holiday-story-2024?api=stream3, /movie/our-holiday-story-2024?api=stream4, /movie/our-holiday-story-2024?api=stream5"
AEW Full Gear,https://uflix.cc/movie/aew-full-gear-2024,,,,"/movie/aew-full-gear-2024?api=stream1, /movie/aew-full-gear-2024?api=stream2, /movie/aew-full-gear-2024?api=stream3, /movie/aew-full-gear-2024?api=stream4, /movie/aew-full-gear-2024?api=stream5"
